ident,DateTimeSim,POINT_X,POINT_Y,bearing
ASH6301,4/7/2021 11:22,-77.01166485,39.46353462,168.5051028
ASQ4103,4/7/2021 11:22,-76.19712175,38.79759668,16.6343378
ASQ4242,4/7/2021 11:22,-76.59231059,39.25253438,-179.1266791
ASQ4255,4/7/2021 11:22,-76.4422757,38.96691103,18.92717514
ASQ4457,4/7/2021 11:22,-77.79746143,39.41058546,163.3091214
ASQ5132,4/7/2021 11:22,-77.09833768,39.38289855,173.3561619
ASQ5146,4/7/2021 11:22,-76.38814422,38.71760385,34.25141994
ASQ5209,4/7/2021 11:22,-76.19965879,38.65408232,39.53598995
ASQ5477,4/7/2021 11:22,-77.77950681,39.41940352,162.4439329
AWI3903,4/7/2021 11:22,-77.46269449,39.15439402,-6.795323527
AWI3982,4/7/2021 11:22,-77.53839858,38.71277216,-145.5188037
AWI4057,4/7/2021 11:22,-77.25665735,38.98235472,-116.5870814
AWI4121,4/7/2021 11:22,-77.26699373,38.98054084,-114.0871745
AWI876A,4/7/2021 11:22,-77.07215062,39.03390926,39.26237364
DAL1437,4/7/2021 11:22,-77.7039598,39.45038212,-90.65486931
DAL1467,4/7/2021 11:22,-76.0586496,39.29528852,-1.710816175
DAL1469,4/7/2021 11:22,-77.80581947,39.02322217,136.268191
DAL151,4/7/2021 11:22,-77.26776222,38.98333,-89.91171759
DAL1561,4/7/2021 11:22,-77.00910634,39.46570484,168.6857666
DAL1946,4/7/2021 11:22,-76.0800721,38.63271931,29.07208883
DAL2039,4/7/2021 11:22,-76.74170608,38.68564955,40.09640062
AAL1072,4/7/2021 11:22,-78.01464269,39.31956457,172.8687084
AAL1202,4/7/2021 11:22,-77.26270043,38.99095498,-78.55744149
AAL1227,4/7/2021 11:22,-77.04109891,38.67064011,5.250130669
AAL1435,4/7/2021 11:22,-76.81632708,38.67840309,33.77313132
AAL1678,4/7/2021 11:22,-77.10838627,39.37337189,173.9117338
AAL1710,4/7/2021 11:22,-77.33631953,38.87738773,-169.1694593
AAL1936,4/7/2021 11:22,-77.45598481,38.74899288,-159.690929
AAL1970,4/7/2021 11:22,-76.75817445,38.69100716,37.74771397
AAL1992,4/7/2021 11:22,-76.52194895,39.37567847,170.7150792
AAL2056,4/7/2021 11:22,-76.55538731,39.35486074,172.3017804
AAL2072,4/7/2021 11:22,-76.70681869,38.69972609,53.01693448
AAL2129,4/7/2021 11:22,-76.30980159,38.77677854,-78.63921652
AAL2149,4/7/2021 11:22,-77.13537981,39.03716167,18.8842943
AAL2248,4/7/2021 11:22,-76.96183115,39.21574235,-175.6260116
AAL2262,4/7/2021 11:22,-77.72074644,39.44710341,159.9702245
AAL324,4/7/2021 11:22,-77.07949418,39.03887792,54.82247956
AAL327,4/7/2021 11:22,-77.83043655,39.02888821,137.0503063
AAY1622,4/7/2021 11:22,-76.68691535,38.71191087,44.11847292
AMX409,4/7/2021 11:22,-76.4537827,39.42085234,166.6394738
ASH6006,4/7/2021 11:22,-77.75860818,38.78181762,34.46151412
ASH6154,4/7/2021 11:22,-77.82119682,38.99829967,152.880917
ASH6263,4/7/2021 11:22,-77.84204389,38.94518559,52.2448249
ASH6301,4/7/2021 11:22,-77.01369608,39.46161299,168.6151978
ASQ4103,4/7/2021 11:22,-76.1956578,38.79982541,16.56621717
ASQ4242,4/7/2021 11:22,-76.59411607,39.2504766,-179.023299
ASQ4255,4/7/2021 11:22,-76.44013469,38.96877334,18.8228571
ASQ4457,4/7/2021 11:22,-77.80021017,39.40930059,163.4523213
ASQ5132,4/7/2021 11:22,-77.10034243,39.38095817,173.4689145
ASQ5146,4/7/2021 11:22,-76.38585757,38.71936454,34.17567673
ASQ5209,4/7/2021 11:22,-76.19726538,38.65575589,39.47034508
ASQ5477,4/7/2021 11:22,-77.78225051,39.41811239,162.5857534
AWI3903,4/7/2021 11:22,-77.46470419,39.15633761,-6.682739155
AWI3982,4/7/2021 11:22,-77.54068469,38.71101088,-145.4441645
AWI4057,4/7/2021 11:22,-77.25981744,38.98190481,-116.5526561
AWI4121,4/7/2021 11:22,-77.2701637,38.98013508,-114.0585524
AWI876A,4/7/2021 11:22,-77.06913545,39.0347707,39.16208735
DAL1437,4/7/2021 11:22,-77.70074716,39.45037645,-90.65389492
DAL1467,4/7/2021 11:22,-76.05648629,39.29712659,-1.834657969
DAL1469,4/7/2021 11:22,-77.80276775,39.02244212,136.1796513
DAL151,4/7/2021 11:22,-77.27097487,38.98333,-89.91171786
DAL1561,4/7/2021 11:22,-77.0111042,39.46376253,168.7940321
DAL1946,4/7/2021 11:22,-76.07817738,38.63474597,29.00610278
DAL2039,4/7/2021 11:22,-76.73924433,38.68726083,40.02818274
AAL1072,4/7/2021 11:22,-78.01750147,39.31843059,173.0298225
AAL1202,4/7/2021 11:22,-77.26590498,38.99113222,-78.55059142
AAL1227,4/7/2021 11:22,-77.04069354,38.6731283,5.231156181
AAL1435,4/7/2021 11:22,-76.81413062,38.68023334,33.70136975
AAL1678,4/7/2021 11:22,-77.11039079,39.37143111,174.024822
AAL1710,4/7/2021 11:22,-77.33748502,38.87505705,-169.1104669
AAL1936,4/7/2021 11:22,-77.45759625,38.7468253,-159.6210551
AAL1970,4/7/2021 11:22,-76.75579201,38.69268937,37.67707763
AAL1992,4/7/2021 11:22,-76.52441466,39.37408648,170.8521842
AAL2056,4/7/2021 11:22,-76.55788171,39.35329521,172.4417523
AAL2072,4/7/2021 11:22,-76.70396842,38.70088289,52.96747156
AAL2129,4/7/2021 11:22,-76.31299092,38.77707977,-78.63300699
AAL2149,4/7/2021 11:22,-77.13295331,39.0387971,18.76367188
AAL2248,4/7/2021 11:22,-76.96420293,39.21406341,-175.4911987
AAL2262,4/7/2021 11:22,-77.72346974,39.44578729,160.1059398
AAL324,4/7/2021 11:22,-77.07634843,39.03938451,54.76493875
AAL327,4/7/2021 11:22,-77.82738621,39.02810496,136.9596425
AAY1622,4/7/2021 11:22,-76.68428222,38.71334707,44.05312319
AMX409,4/7/2021 11:22,-76.45626773,39.41927942,166.7730307
ASH6006,4/7/2021 11:22,-77.75619147,38.7834677,34.37895699
ASH6154,4/7/2021 11:22,-77.81853338,38.99690351,152.7650295
ASH6263,4/7/2021 11:22,-77.8389815,38.94594082,52.1826074
ASH6301,4/7/2021 11:22,-77.01572731,39.45969131,168.7253032
ASQ4103,4/7/2021 11:22,-76.19419385,38.80205407,16.49796835
ASQ4242,4/7/2021 11:22,-76.59592155,39.24841877,-178.919928
ASQ4255,4/7/2021 11:22,-76.43799369,38.9706356,18.71826428
ASQ4457,4/7/2021 11:22,-77.80295891,39.40801569,163.5960036
ASQ5132,4/7/2021 11:22,-77.10234717,39.37901773,173.5818378
ASQ5146,4/7/2021 11:22,-76.38357092,38.72112518,34.09998119
ASQ5209,4/7/2021 11:22,-76.19487198,38.65742942,39.40409219
ASQ5477,4/7/2021 11:22,-77.78499422,39.41682125,162.7273786
AWI3903,4/7/2021 11:22,-77.46671388,39.15828115,-6.570008649
AWI3982,4/7/2021 11:22,-77.54297081,38.70924957,-145.3692063
AWI4057,4/7/2021 11:22,-77.26297753,38.9814549,-116.5178089
AWI4121,4/7/2021 11:22,-77.27333367,38.97972932,-114.0294719
AWI876A,4/7/2021 11:22,-77.06612028,39.03563213,39.06149154
DAL1437,4/7/2021 11:22,-77.69753451,39.45037078,-90.65391105
DAL1467,4/7/2021 11:22,-76.05432298,39.29896461,-1.958480372
DAL1469,4/7/2021 11:22,-77.79971603,39.02166205,136.0920295
DAL151,4/7/2021 11:22,-77.27418753,38.98333,-89.91171759
DAL1561,4/7/2021 11:22,-77.01310206,39.46182017,168.902416
DAL1946,4/7/2021 11:22,-76.07628266,38.63677258,28.93981058
DAL2039,4/7/2021 11:22,-76.73678259,38.68887207,39.95969959
AAL1072,4/7/2021 11:22,-78.02036024,39.31729658,173.1912264
AAL1202,4/7/2021 11:22,-77.26910953,38.99130945,-78.54435774
AAL1227,4/7/2021 11:22,-77.04028816,38.6756164,5.212404328
AAL1435,4/7/2021 11:22,-76.81193415,38.68206354,33.62978349
AAL1678,4/7/2021 11:22,-77.1123953,39.36949027,174.1380665
AAL1710,4/7/2021 11:22,-77.33865051,38.8727263,-169.051376
AAL1936,4/7/2021 11:22,-77.45920769,38.74465765,-159.5514203
AAL1970,4/7/2021 11:22,-76.75340956,38.69437155,37.6060121
AAL1992,4/7/2021 11:22,-76.52688038,39.37249446,170.9892856
AAL2056,4/7/2021 11:22,-76.5603761,39.35172964,172.5819391
AAL2072,4/7/2021 11:22,-76.70111814,38.70203966,52.91843088
AAL2129,4/7/2021 11:22,-76.31618026,38.777381,-78.62685828
AAL2149,4/7/2021 11:22,-77.13052682,39.04043249,18.64268251
AAL2248,4/7/2021 11:22,-76.9665747,39.21238443,-175.3564887
AAL2262,4/7/2021 11:22,-77.72619303,39.44447113,160.242405
AAL324,4/7/2021 11:22,-77.07320268,39.0398911,54.70669197
AAL327,4/7/2021 11:22,-77.82433587,39.0273217,136.8692639
AAY1622,4/7/2021 11:22,-76.68164909,38.71478324,43.98756843
AMX409,4/7/2021 11:22,-76.45875277,39.41770647,166.9066612
ASH6006,4/7/2021 11:22,-77.75377477,38.78511774,34.29610331
ASH6154,4/7/2021 11:22,-77.81586994,38.99550733,152.6491843
ASH6263,4/7/2021 11:22,-77.83592056,38.94669957,51.97783785
ASH6301,4/7/2021 11:22,-77.01775854,39.45776957,168.8355883
ASQ4103,4/7/2021 11:22,-76.1927299,38.80428266,16.42959164
ASQ4242,4/7/2021 11:22,-76.59772703,39.24636088,-178.816576
ASQ4255,4/7/2021 11:22,-76.43585268,38.97249781,18.6136411
ASQ4457,4/7/2021 11:22,-77.80570765,39.40673077,163.7398008
ASQ5132,4/7/2021 11:22,-77.10435191,39.37707724,173.6947671
ASQ5146,4/7/2021 11:22,-76.38128426,38.72288578,34.02403009
ASQ5209,4/7/2021 11:22,-76.19247857,38.65910292,39.33769967
ASQ5477,4/7/2021 11:22,-77.78773792,39.41553008,162.8696192
AWI3903,4/7/2021 11:22,-77.46872358,39.16022463,-6.457297437
AWI3982,4/7/2021 11:22,-77.54525692,38.70748821,-145.2950058
AWI4057,4/7/2021 11:22,-77.26613762,38.98100499,-116.4830509
AWI4121,4/7/2021 11:22,-77.27650364,38.97932356,-114.0004609
AWI876A,4/7/2021 11:22,-77.0631051,39.03649355,38.96067818
DAL1437,4/7/2021 11:22,-77.69432186,39.45036511,-90.65392865
DAL1467,4/7/2021 11:22,-76.05215967,39.30080259,-2.082271166
DAL1469,4/7/2021 11:22,-77.79666431,39.02088198,136.003951
DAL151,4/7/2021 11:22,-77.27740018,38.98333,-89.91171786
DAL1561,4/7/2021 11:22,-77.01509992,39.45987775,169.0109745
DAL1946,4/7/2021 11:22,-76.07438794,38.63879913,28.87345199
DAL2039,4/7/2021 11:22,-76.73432085,38.69048328,39.89094364
AAL1072,4/7/2021 11:22,-78.02321901,39.31616256,173.3526015
AAL1202,4/7/2021 11:22,-77.27231409,38.99148669,-78.53690047
AAL1227,4/7/2021 11:22,-77.03988279,38.67810442,5.193342
AAL1435,4/7/2021 11:22,-76.80973768,38.6838937,33.55772234
AAL1678,4/7/2021 11:22,-77.11439981,39.36754937,174.2513463
AAL1710,4/7/2021 11:22,-77.33981601,38.87039547,-168.9923221
AAL1936,4/7/2021 11:22,-77.46081913,38.74248993,-159.4819389
AAL1970,4/7/2021 11:22,-76.75102712,38.69605369,37.53466306
AAL1992,4/7/2021 11:22,-76.5293461,39.37090239,171.1266598
AAL2056,4/7/2021 11:22,-76.56287049,39.35016403,172.7222006
AAL2072,4/7/2021 11:22,-76.69826787,38.70319642,52.86857065
AAL2129,4/7/2021 11:22,-76.31936959,38.77768222,-78.62099897
AAL2149,4/7/2021 11:22,-77.12810032,39.04206784,18.52161364
AAL2248,4/7/2021 11:22,-76.96894648,39.21070541,-175.2218066
AAL2262,4/7/2021 11:22,-77.72891633,39.44315495,160.3787211
AAL324,4/7/2021 11:22,-77.07005693,39.04039769,54.64827
AAL327,4/7/2021 11:22,-77.82128591,39.02653755,136.8147891
AAY1622,4/7/2021 11:22,-76.67901597,38.71621938,43.92169958
AMX409,4/7/2021 11:22,-76.4612378,39.41613347,167.040729
ASH6006,4/7/2021 11:22,-77.75135807,38.78676774,34.21312182
ASH6154,4/7/2021 11:22,-77.8132065,38.99411112,152.5337948
ASH6263,4/7/2021 11:22,-77.83286042,38.94746027,51.83616601
ASH6301,4/7/2021 11:22,-77.01978977,39.45584779,168.9458811
ASQ4103,4/7/2021 11:22,-76.19126596,38.80651118,16.36098161
ASQ4242,4/7/2021 11:22,-76.59953251,39.24430292,-178.7132452
ASQ4255,4/7/2021 11:22,-76.43371168,38.97435997,18.50866379
ASQ4457,4/7/2021 11:22,-77.80845639,39.40544582,163.8839531
ASQ5132,4/7/2021 11:22,-77.10635665,39.3751367,173.8077666
ASQ5146,4/7/2021 11:22,-76.37899761,38.72464633,33.94777719
ASQ5209,4/7/2021 11:22,-76.19008517,38.66077637,39.27120223
ASQ5477,4/7/2021 11:22,-77.79048162,39.41423889,163.0119181
AWI3903,4/7/2021 11:22,-77.47073328,39.16216806,-6.344442523
AWI3982,4/7/2021 11:22,-77.54754304,38.7057268,-145.2207888
AWI4057,4/7/2021 11:22,-77.26929771,38.98055507,-116.4488902
AWI4121,4/7/2021 11:22,-77.27967361,38.9789178,-113.9715189
AWI876A,4/7/2021 11:22,-77.06008993,39.03735496,38.85936847
DAL1437,4/7/2021 11:22,-77.69110922,39.45035944,-90.65394773
DAL1467,4/7/2021 11:22,-76.04999636,39.30264051,-2.206061397
DAL1469,4/7/2021 11:22,-77.79361259,39.0201019,135.9165164
DAL151,4/7/2021 11:22,-77.28061284,38.98333,-89.91171759
DAL1561,4/7/2021 11:22,-77.01709778,39.45793528,169.1195952
DAL1946,4/7/2021 11:22,-76.07249322,38.64082563,28.8067874
DAL2039,4/7/2021 11:22,-76.7318591,38.69209445,39.82226444
AAL1072,4/7/2021 11:22,-78.02607779,39.31502852,173.5141265
AAL1202,4/7/2021 11:22,-77.27551864,38.99166392,-78.53061617
AAL1227,4/7/2021 11:22,-77.03947675,38.68059229,5.18302486
AAL1435,4/7/2021 11:22,-76.80754121,38.6857238,33.48573947
AAL1678,4/7/2021 11:22,-77.11640433,39.36560842,174.3646322
AAL1710,4/7/2021 11:22,-77.3409815,38.86806456,-168.9335365
AAL1936,4/7/2021 11:22,-77.46243057,38.74032215,-159.4125243
AAL1970,4/7/2021 11:22,-76.74864468,38.69773579,37.46321368
AAL1992,4/7/2021 11:22,-76.53181182,39.3693103,171.2639908
AAL2056,4/7/2021 11:22,-76.56536488,39.34859839,172.8625187
AAL2072,4/7/2021 11:22,-76.6954176,38.70435316,52.81889358
AAL2129,4/7/2021 11:22,-76.32255893,38.77798345,-78.61446963
AAL2149,4/7/2021 11:22,-77.12567382,39.04370315,18.40025171
AAL2248,4/7/2021 11:22,-76.97131825,39.20902636,-175.0872051
AAL2262,4/7/2021 11:22,-77.73163963,39.44183875,160.5153663
AAL324,4/7/2021 11:22,-77.06691117,39.04090427,54.59029195
AAL327,4/7/2021 11:22,-77.81823823,39.02574805,136.9400069
AAY1622,4/7/2021 11:22,-76.67638284,38.7176555,43.85564194
AMX409,4/7/2021 11:22,-76.46372283,39.41456045,167.1746789
ASH6006,4/7/2021 11:22,-77.74894137,38.78841771,34.12974017
ASH6154,4/7/2021 11:22,-77.81054307,38.99271488,152.4187822
ASH6263,4/7/2021 11:22,-77.82980028,38.94822096,51.77316152
ASH6301,4/7/2021 11:22,-77.021821,39.45392595,169.0564071
ASQ4103,4/7/2021 11:22,-76.18980201,38.80873963,16.29245582
ASQ4242,4/7/2021 11:22,-76.60133798,39.24224491,-178.6099265
ASQ4255,4/7/2021 11:22,-76.43157067,38.97622208,18.40365574
ASQ4457,4/7/2021 11:22,-77.81120513,39.40416085,164.0282191
ASQ5132,4/7/2021 11:22,-77.1083614,39.37319611,173.920805
ASQ5146,4/7/2021 11:22,-76.37671095,38.72640684,33.87138422
ASQ5209,4/7/2021 11:22,-76.18769176,38.66244979,39.20439646
ASQ5477,4/7/2021 11:22,-77.79322533,39.41294767,163.1545249
AWI3903,4/7/2021 11:22,-77.47274297,39.16411144,-6.231480289
AWI3982,4/7/2021 11:22,-77.54982915,38.70396536,-145.1467207
AWI4057,4/7/2021 11:22,-77.2724578,38.98010516,-116.4138002
AWI4121,4/7/2021 11:22,-77.28284358,38.97851204,-113.9426459
AWI876A,4/7/2021 11:22,-77.05707476,39.03821636,38.75783976
DAL1437,4/7/2021 11:22,-77.68789657,39.45035377,-90.65396386
DAL1467,4/7/2021 11:22,-76.04783305,39.30447839,-2.329804221
DAL1469,4/7/2021 11:22,-77.79056087,39.01932181,135.8293574
DAL151,4/7/2021 11:22,-77.28357966,38.9829973,-111.546388
DAL1561,4/7/2021 11:22,-77.01909564,39.45599275,169.2283875
DAL1946,4/7/2021 11:22,-76.0705985,38.64285206,28.74017535
DAL2039,4/7/2021 11:22,-76.72939736,38.69370558,39.75314375
AAL1072,4/7/2021 11:22,-78.02893656,39.31389446,173.675807
AAL1202,4/7/2021 11:22,-77.27872319,38.99184116,-78.52310682
AAL1227,4/7/2021 11:22,-77.03906919,38.68307991,5.183571386
AAL1435,4/7/2021 11:22,-76.80534474,38.68755386,33.41325759
AAL1678,4/7/2021 11:22,-77.11840884,39.36366742,174.4780369
AAL1710,4/7/2021 11:22,-77.342147,38.86573358,-168.8746035
AAL1936,4/7/2021 11:22,-77.46404201,38.73815431,-159.3432633
AAL1970,4/7/2021 11:22,-76.74626224,38.69941785,37.39154745
AAL1992,4/7/2021 11:22,-76.53429662,39.36773627,171.2363843
AAL2056,4/7/2021 11:22,-76.56785928,39.34703272,173.0029107
AAL2072,4/7/2021 11:22,-76.69256732,38.70550988,52.76916142
AAL2129,4/7/2021 11:22,-76.32574826,38.77828467,-78.60859531
AAL2149,4/7/2021 11:22,-77.12324733,39.04533843,18.2784937
AAL2248,4/7/2021 11:22,-76.97369003,39.20734726,-174.9526904
AAL2262,4/7/2021 11:22,-77.73436293,39.44052252,160.6524096
AAL324,4/7/2021 11:22,-77.06376542,39.04141085,54.53143353
AAL327,4/7/2021 11:22,-77.81519056,39.02495854,136.8499098
AAY1622,4/7/2021 11:22,-76.67374971,38.71909158,43.78966774
AMX409,4/7/2021 11:22,-76.46620787,39.41298739,167.3089097
ASH6006,4/7/2021 11:22,-77.74652467,38.79006763,34.04644251
ASH6154,4/7/2021 11:22,-77.80787963,38.99131861,152.3038815
ASH6263,4/7/2021 11:22,-77.82674014,38.94898164,51.70996329
ASH6301,4/7/2021 11:22,-77.02385223,39.45200406,169.1669964
ASQ4103,4/7/2021 11:22,-76.18833806,38.81096801,16.22369735
ASQ4242,4/7/2021 11:22,-76.60314346,39.24018683,-178.5066231
ASQ4255,4/7/2021 11:22,-76.42942967,38.97808415,18.29820408
ASQ4457,4/7/2021 11:22,-77.81395387,39.40287586,164.1727171
ASQ5132,4/7/2021 11:22,-77.11036614,39.37125546,174.0340026
ASQ5146,4/7/2021 11:22,-76.3744243,38.72816731,33.79453823
ASQ5209,4/7/2021 11:22,-76.18529836,38.66412317,39.13731688
ASQ5477,4/7/2021 11:22,-77.79596903,39.41165643,163.297364
AWI3903,4/7/2021 11:22,-77.47475266,39.16605476,-6.118505856
AWI3982,4/7/2021 11:22,-77.55211527,38.70220387,-145.07294
AWI4057,4/7/2021 11:22,-77.27561789,38.97965524,-116.3798154
AWI4121,4/7/2021 11:22,-77.28601355,38.97810627,-113.9143659
AWI876A,4/7/2021 11:22,-77.05405959,39.03907775,38.65599864
DAL1437,4/7/2021 11:22,-77.68468393,39.4503481,-90.65398293
DAL1467,4/7/2021 11:22,-76.04566975,39.30631622,-2.453522047
DAL1469,4/7/2021 11:22,-77.78750915,39.01854172,135.7421065
DAL151,4/7/2021 11:22,-77.28519842,38.98084015,-167.923718
DAL1561,4/7/2021 11:22,-77.02109349,39.45405017,169.3372932
DAL1946,4/7/2021 11:22,-76.06870378,38.64487844,28.67313812
DAL2039,4/7/2021 11:22,-76.72693562,38.69531668,39.68374887
AAL1072,4/7/2021 11:22,-78.03179534,39.31276039,173.8374958
AAL1202,4/7/2021 11:22,-77.28192774,38.99201839,-78.51684043
AAL1227,4/7/2021 11:22,-77.03866163,38.68556746,5.164414313
AAL1435,4/7/2021 11:22,-76.80314828,38.68938388,33.34044506
AAL1678,4/7/2021 11:22,-77.12041335,39.36172636,174.5915036
AAL1710,4/7/2021 11:22,-77.34331249,38.86340252,-168.8159876
AAL1936,4/7/2021 11:22,-77.46565345,38.73598639,-159.2743304
AAL1970,4/7/2021 11:22,-76.74387979,38.70109987,37.31977973
AAL1992,4/7/2021 11:22,-76.53681199,39.36619123,171.1065455
AAL2056,4/7/2021 11:22,-76.57035367,39.34546701,173.1435021
AAL2072,4/7/2021 11:22,-76.68971705,38.70666658,52.71908409
AAL2129,4/7/2021 11:22,-76.32893759,38.77858589,-78.60238206
AAL2149,4/7/2021 11:22,-77.12082083,39.04697367,18.1567612
AAL2248,4/7/2021 11:22,-76.9760618,39.20566812,-174.8182612
AAL2262,4/7/2021 11:22,-77.73708623,39.43920627,160.7895761
AAL324,4/7/2021 11:22,-77.06061712,39.04187502,56.82642783
AAL327,4/7/2021 11:22,-77.81214288,39.02416903,136.7595468
AAY1622,4/7/2021 11:22,-76.67111658,38.72052764,43.72308755
AMX409,4/7/2021 11:22,-76.4686929,39.41141429,167.4434089
ASH6006,4/7/2021 11:22,-77.74410796,38.79171752,33.96269289
ASH6154,4/7/2021 11:22,-77.80521619,38.98992232,152.1891894
ASH6263,4/7/2021 11:22,-77.82367999,38.94974231,51.64666139
ASH6301,4/7/2021 11:22,-77.02588346,39.45008211,169.2777592
ASQ4103,4/7/2021 11:22,-76.18687411,38.81319633,16.15474326
ASQ4242,4/7/2021 11:22,-76.60494894,39.2381287,-178.403332
ASQ4255,4/7/2021 11:22,-76.42728866,38.97994616,18.19290527
ASQ4457,4/7/2021 11:22,-77.81670261,39.40159084,164.3175628
ASQ5132,4/7/2021 11:22,-77.11237088,39.36931475,174.147236
ASQ5146,4/7/2021 11:22,-76.37213765,38.72992773,33.71773693
ASQ5209,4/7/2021 11:22,-76.18290495,38.66579651,39.07026354
ASQ5477,4/7/2021 11:22,-77.79871273,39.41036516,163.4405064
AWI3903,4/7/2021 11:22,-77.47676236,39.16799803,-6.005455185
AWI3982,4/7/2021 11:22,-77.55440138,38.70044233,-144.9996124
AWI4057,4/7/2021 11:22,-77.27877798,38.97920531,-116.3459168
AWI4121,4/7/2021 11:22,-77.28918352,38.9777005,-113.8856288
AWI876A,4/7/2021 11:22,-77.05104442,39.03993913,38.5538444
DAL1437,4/7/2021 11:22,-77.68147128,39.45034242,-90.65499277
DAL1467,4/7/2021 11:22,-76.04350644,39.308154,-2.577235304
DAL1469,4/7/2021 11:22,-77.78445743,39.01776161,135.6558638
DAL151,4/7/2021 11:22,-77.28681718,38.97868293,-167.8391167
DAL1561,4/7/2021 11:22,-77.02309135,39.45210754,169.4462094
DAL1946,4/7/2021 11:22,-76.06680906,38.64690476,28.60603341
DAL2039,4/7/2021 11:22,-76.72447387,38.69692774,39.61442889
AAL1072,4/7/2021 11:22,-78.03465411,39.31162629,173.9994418
AAL1202,4/7/2021 11:22,-77.28513229,38.99219563,-78.50931323
AAL1227,4/7/2021 11:22,-77.03825408,38.68805491,5.145160149
AAL1435,4/7/2021 11:22,-76.80095181,38.69121385,33.26780439
AAL1678,4/7/2021 11:22,-77.12241787,39.35978525,174.704976
AAL1710,4/7/2021 11:22,-77.34447799,38.86107139,-168.7572228
AAL1936,4/7/2021 11:22,-77.46726489,38.73381841,-159.205377
AAL1970,4/7/2021 11:22,-76.74149735,38.70278185,37.24756276
AAL1992,4/7/2021 11:22,-76.53932737,39.36464614,171.246828
AAL2056,4/7/2021 11:22,-76.57284806,39.34390126,173.2841627
AAL2072,4/7/2021 11:22,-76.68686677,38.70782326,52.66904727
AAL2129,4/7/2021 11:22,-76.33212693,38.77888711,-78.59619543
AAL2149,4/7/2021 11:22,-77.11839434,39.04860887,18.03466994
AAL2248,4/7/2021 11:22,-76.97843358,39.20398894,-174.6838628
AAL2262,4/7/2021 11:22,-77.73980952,39.43788999,160.9272018
AAL324,4/7/2021 11:22,-77.05742427,39.04159837,110.8706777
AAL327,4/7/2021 11:22,-77.8090952,39.0233795,136.6702849
AAY1622,4/7/2021 11:22,-76.66848345,38.72196367,43.65649854
AMX409,4/7/2021 11:22,-76.47117794,39.40984115,167.5779785
ASH6006,4/7/2021 11:22,-77.74169126,38.79336737,33.87864533
ASH6154,4/7/2021 11:22,-77.80255276,38.988526,152.0750442
ASH6263,4/7/2021 11:22,-77.82061985,38.95050298,51.58261591
ASH6301,4/7/2021 11:22,-77.0279147,39.44816011,169.3885332
ASQ4103,4/7/2021 11:22,-76.18541016,38.81542457,16.08580061
ASQ4242,4/7/2021 11:22,-76.60675442,39.2360705,-178.3000758
ASQ4255,4/7/2021 11:22,-76.42514766,38.98180813,18.08707487
ASQ4457,4/7/2021 11:22,-77.81945135,39.4003058,164.4625206
ASQ5132,4/7/2021 11:22,-77.11437562,39.36737399,174.2605042
ASQ5146,4/7/2021 11:22,-76.36985099,38.73168812,33.64052821
ASQ5209,4/7/2021 11:22,-76.18051155,38.66746981,39.00276807
ASQ5477,4/7/2021 11:22,-77.80145644,39.40907387,163.5837077
AWI3903,4/7/2021 11:22,-77.47877206,39.16994125,-5.892301463
AWI3982,4/7/2021 11:22,-77.5566875,38.69868076,-144.9259607
AWI4057,4/7/2021 11:22,-77.28193807,38.97875539,-116.3110906
AWI4121,4/7/2021 11:22,-77.29235349,38.97729473,-113.85696
AWI876A,4/7/2021 11:22,-77.04802925,39.0408005,38.45137631
DAL1437,4/7/2021 11:22,-77.67825863,39.45033675,-90.65401671
DAL1467,4/7/2021 11:22,-76.04134313,39.30999173,-2.700908447
DAL1469,4/7/2021 11:22,-77.78140571,39.01698149,135.5695264
DAL151,4/7/2021 11:22,-77.28843593,38.97652565,-167.7546453
DAL1561,4/7/2021 11:22,-77.02508921,39.45016485,169.5553447
DAL1946,4/7/2021 11:22,-76.06491434,38.64893103,28.53862302
DAL2039,4/7/2021 11:22,-76.72201213,38.69853877,39.54449137
AAL1072,4/7/2021 11:22,-78.03751289,39.31049218,174.1613419
AAL1202,4/7/2021 11:22,-77.28833685,38.99237286,-78.5030648
AAL1227,4/7/2021 11:22,-77.03784601,38.69054223,5.132565483
AAL1435,4/7/2021 11:22,-76.79875534,38.69304377,33.1948326
AAL1678,4/7/2021 11:22,-77.12442238,39.35784409,174.81856
AAL1710,4/7/2021 11:22,-77.34564348,38.85874018,-168.6987782
AAL1936,4/7/2021 11:22,-77.46887632,38.73165037,-159.1366961
AAL1970,4/7/2021 11:22,-76.73911491,38.70446379,37.17524344
AAL1992,4/7/2021 11:22,-76.54184275,39.36310103,171.3871006
AAL2056,4/7/2021 11:22,-76.57534245,39.34233548,173.4248757
AAL2072,4/7/2021 11:22,-76.6840165,38.70897993,52.61842502
AAL2129,4/7/2021 11:22,-76.33531626,38.77918833,-78.58993241
AAL2149,4/7/2021 11:22,-77.11596784,39.05024403,17.91249941
AAL2248,4/7/2021 11:22,-76.98080535,39.20230972,-174.5495849
AAL2262,4/7/2021 11:22,-77.74253282,39.43657369,161.0648203
AAL324,4/7/2021 11:22,-77.05423142,39.04132173,110.8472154
AAL327,4/7/2021 11:22,-77.80604752,39.02258997,136.5805806
AAY1622,4/7/2021 11:22,-76.66555092,38.72289189,58.62559262
AMX409,4/7/2021 11:22,-76.47366297,39.40826799,167.7126583
